Gene,column,Pearson Correlation,p_value,n,min_score,max_score,minus_log10_p,selected_candidate
TARS1,TARS1 (6897),0.08362737501515392,0.69764618756575,24,-2.347484628001027,-1.3167306647776216,0.15636477471981064,False
TARS2,TARS2 (80222),-0.12095635774225988,0.5734325704867902,24,-1.0980952397769248,0.1966980502646734,0.24151764312835355,False
TBCA,TBCA (6902),0.07350333861243377,0.7328547676538621,24,-1.446654884507303,-0.3334551773572409,0.13498208246100757,False
TBCB,TBCB (1155),-0.007148481664400901,0.9735541355209613,24,-1.8288416167134036,-0.5655725837194047,0.011639894062443755,False
TBCC,TBCC (6903),0.06198603376430367,0.7735503654981701,24,-1.3218338949425874,-0.474874731730387,0.11151140433587042,False
TBCD,TBCD (6904),0.31733704005310304,0.1307875370598955,24,-1.5581168015197473,-0.30234976050891,0.8834336386110956,False
TBCE,TBCE (6905),0.11269184763626074,0.6000849563178684,24,-1.1642523685288282,-0.3007674814718674,0.22178726053607006,False
TBL1XR1,TBL1XR1 (79718),0.10406119698752964,0.6284594527448502,24,-1.6090025512756378,0.1374140615911505,0.2017227370985059,False
TBL3,TBL3 (10607),0.4119259713183327,0.045489623989246095,24,-1.7827141475289952,-0.5066426898941815,1.3420876529715497,True
TBP,TBP (6908),-0.2549463638933968,0.22924941196091728,24,-1.1233171563766944,-0.6373067300660855,0.6396917696490266,False
TCF7,TCF7 (6932),0.3084514130873251,0.1425221716607833,24,-1.7147214801930062,0.0115737354103426,0.8461175687718413,False
TCOF1,TCOF1 (6949),-0.1050473466890433,0.6251903860524413,24,-1.498252240465081,0.0216355192626046,0.20398770902213556,False
TCP1,TCP1 (6950),0.16392227448650648,0.4440444494868898,24,-2.792347046986322,-1.144675647833204,0.35257355420821795,False
TDGF1,TDGF1 (6997),0.30801201105709397,0.14312131850526424,24,-1.0819815535960535,0.2043092471912376,0.8442956714839829,False
TDP2,TDP2 (51567),-0.08354795446824222,0.697920156040722,24,-1.2130682478296868,0.0414047476840349,0.15619425900198847,False
TELO2,TELO2 (9894),0.21601071398112273,0.3106911008711369,24,-1.196877001901839,-0.2647844926892791,0.507671186068839,False
TEN1,TEN1 (100134934),0.04207063269992691,0.8452468793395979,24,-1.3433527724300418,0.1397622009506203,0.07301642397904572,False
TERF2,TERF2 (7014),0.38477228992554313,0.06984329759329323,23,-1.5013425445482211,-0.5638538198737437,1.1558752639651164,False
TFAM,TFAM (7019),0.10795883696714913,0.6155789634571258,24,-1.0974909676450606,-0.1976752970688674,0.21071622998837028,False
TFB2M,TFB2M (64216),0.06428879187817818,0.7653635039949924,24,-1.036303184933843,-0.0468882917831211,0.11613225074946121,False
TFDP1,TFDP1 (7027),-0.057375349675247045,0.7900122604396362,24,-1.2347605579197611,0.0182940307081684,0.10236616870960648,False
TFIP11,TFIP11 (24144),0.12473951280932317,0.5614091893530708,24,-1.5088606974291607,-0.6181197300410339,0.25072048295083404,False
TFRC,TFRC (7037),-0.18225284945938525,0.3940135980640968,24,-2.0791710210631438,0.101509849657001,0.4044887896914431,False
TGS1,TGS1 (96764),-0.13204007948752508,0.5385334378777229,24,-1.3397913507411512,-0.3653593375101079,0.26878732591300836,False
THAP1,THAP1 (55145),0.07390877066527894,0.7314341466434355,24,-2.06235117728224,0.1032864053182724,0.13582476870038682,False
THAP11,THAP11 (57215),0.3093408444663602,0.1413148701243332,24,-1.19989424973908,0.0096215068540033,0.8498121362890713,False
THG1L,THG1L (54974),0.5421194964830843,0.006208318226957597,24,-1.2225604035675708,-0.0007230151709606,2.207026030044074,True
THOC1,THOC1 (9984),-0.08106930830957529,0.7064887229205697,24,-1.849340584094872,-0.6490801103651278,0.15089476603404428,False
THOC2,THOC2 (57187),-0.022988068615358584,0.9150905899326834,24,-2.5235083857878693,-1.243199358510301,0.03853591056695188,False
THOC3,THOC3 (84321),-0.19640561308719826,0.3576639359184003,24,-2.3065819326168557,-1.0561975678860127,0.4465248485601351,False
THOC5,THOC5 (8563),-0.35212982180004915,0.0915017516431576,24,-1.8425416151908784,-0.9203886973523896,1.0385705920354518,False
THOC7,THOC7 (80145),-0.5900694524710152,0.0024045075725150065,24,-1.449662547854342,-0.6320860031518792,2.6189738508645335,False
TICRR,TICRR (90381),-0.32203337495174655,0.12487479482708982,24,-3.317642529651108,-1.0566930719053094,0.9035252123238066,False
TIMELESS,TIMELESS (8914),-0.23050549986281238,0.2785268390285807,24,-2.4126133857219383,-0.83701515808162,0.5551329495731884,False
TIMM10,TIMM10 (26519),0.17889449448039194,0.4029337642718912,24,-1.935616310882156,-0.21388088672644,0.3947663389095299,False
TIMM13,TIMM13 (26517),-0.05211668918326051,0.8088942463836214,24,-1.7771014350474783,-0.4902361683251309,0.09210825368339688,False
TIMM17A,TIMM17A (10440),-0.34423180126200387,0.09952826842541504,24,-1.3526691884360948,0.1304396288760684,1.0020535516407236,False
TIMM23,TIMM23 (100287932),-0.022012920399038342,0.9186805445040539,24,-1.1763122033473414,-0.4417510823740437,0.03683548086432692,False
TIMM29,TIMM29 (90580),0.20887090644650871,0.32733821855538336,24,-1.0570436819318938,-0.1591418844417356,0.48500328543837223,False
TIMM44,TIMM44 (10469),-0.020166860093077055,0.9254808824066885,24,-1.121345427699035,-0.4776548584510394,0.033632548008900594,False
TIMM8A,TIMM8A (1678),-0.15236518090495912,0.4772372571512883,24,-1.313102039098423,0.1725783668074465,0.32126565900084986,False
TINF2,TINF2 (26277),0.1456501965953919,0.49708626382057663,24,-2.5309343592098728,-0.5319954836265454,0.3035682377247091,False
TIPIN,TIPIN (54962),-0.2037063727882516,0.3397086649249364,24,-1.1632047567984571,-0.5354766388201138,0.4688933754699996,False
TIPRL,TIPRL (261726),-0.04199122217688509,0.8455355595150977,24,-1.1289775476327275,-0.1951621941452707,0.07286812316210839,False
TKT,TKT (7086),0.04297377664323648,0.8419650584936722,24,-1.044156627059943,-0.0412515288424046,0.07470593132488974,False
TLK2,TLK2 (11011),-0.016084849536186014,0.940535126902742,24,-1.3532509998323845,-0.4589849080598857,0.02662497987421307,False
TMA16,TMA16 (55319),0.19331984343027142,0.36541675873295487,24,-1.1011461587588212,-0.3999860019480428,0.43721153892560866,False
TMED10,TMED10 (10972),-0.23378462351893112,0.27155437864208887,24,-1.8773589371169543,-0.1219933986832463,0.5661431900918797,False
TMED2,TMED2 (10959),-0.3518388478849029,0.09178859426691657,24,-1.8095551895039903,-0.1779371527477925,1.0372112812681185,False
TMEM183A,TMEM183A (92703),-0.04094288339483002,0.849348368126107,24,-1.1288446202585862,-0.2754008311553029,0.0709141432976215,False
TMEM199,TMEM199 (147007),0.12102796041402618,0.5732039577627223,24,-1.1578625013424069,0.0492584313432401,0.24169081962051137,False
TNFSF10,TNFSF10 (8743),-0.2707473569798102,0.20067225733596408,24,-1.549852063789383,0.2661479233031124,0.6975126639784289,False
TNPO3,TNPO3 (23534),0.14957283914719152,0.4854418409729687,24,-1.9706185767016853,-0.5193890246548148,0.31386279388676,False
TOE1,TOE1 (114034),0.19961743677195123,0.3496975777066124,24,-1.1739406538369328,0.2846047692551858,0.4563073759615452,False
TOMM20,TOMM20 (9804),-0.376522363592891,0.06975291912554353,24,-1.106699220394734,-0.2452053448327505,1.156437612662428,False
TOMM22,TOMM22 (56993),0.20620448090325744,0.33369064999489106,24,-1.5636816142635737,-0.3595221197646404,0.4766559620971215,False
TOMM40,TOMM40 (10452),-0.26710532601252357,0.2070334586961449,24,-1.4766681438860725,-0.431858104480794,0.6839594625002228,False
TONSL,TONSL (4796),0.022016464735172755,0.9186674933916243,24,-3.220981043053074,-0.5559400883166501,0.03684165065469221,False
TOP1,TOP1 (7150),-0.18795388729443957,0.37912838670620286,24,-1.7342053023285238,-0.711778900416108,0.42121369716595836,False
TOP2A,TOP2A (7153),-0.07582102288836243,0.7247452834995826,24,-3.0844985453130964,-0.775809903645766,0.13981460226723236,False
TOP3A,TOP3A (7156),0.15888263766256355,0.4583655219319951,24,-1.736087302755057,-0.5162338888029522,0.3387880572662826,False
TOPBP1,TOPBP1 (11073),-0.44089454896453334,0.031044707839351118,24,-2.2706939520720955,-1.1589316729392805,1.5080124229287948,False
TP53RK,TP53RK (112858),0.2647929225273504,0.21114217784814893,24,-1.2382090017014642,-0.2274008184223076,0.6754250031820571,False
TPI1,TPI1 (7167),0.05749295400901947,0.7895912512454294,24,-1.393107429188723,-0.0430921807428688,0.10259767234055125,False
TPR,TPR (7175),-0.33759949293607994,0.10666224803851282,24,-1.7724206565825191,-0.6500889419560116,0.9719892672644991,False
TPT1,TPT1 (7178),0.0722097112124794,0.7373932695240911,24,-1.445208744541394,-0.4601891114934554,0.13230083068689644,False
TPX2,TPX2 (22974),-0.13764882916469545,0.521259887272003,24,-2.187418052484941,-0.8476489256353058,0.2829456942302772,False
TRA2B,TRA2B (6434),0.011033066384036061,0.9591926901259105,24,-1.5001331541599898,0.0651341058513927,0.018094139594442518,False
TRAF2,TRAF2 (7186),-0.502957041427081,0.012241296161148822,24,-1.4061074451516715,-0.0896604149274966,1.9121725947859174,False
TRAIP,TRAIP (10293),0.005532155838556083,0.9795323475156233,24,-1.436511132820646,-0.1876162616157195,0.00898121754002212,False
TRAPPC1,TRAPPC1 (58485),0.018165718120180224,0.9328582043145401,24,-1.6123431352324007,-0.6469808974020791,0.03018436457474232,False
TRAPPC11,TRAPPC11 (60684),0.04454726688791249,0.8362534756478391,24,-1.4138447068787516,-0.567892769399172,0.07766206419985648,False
TRAPPC3,TRAPPC3 (27095),-0.2123950670539369,0.3190552193146135,24,-2.222441100436772,-1.169685047276828,0.4961341465093985,False
TRAPPC4,TRAPPC4 (51399),0.13653120024893373,0.5246806162254959,24,-1.5556260961091868,-0.2902228900205307,0.28010498005896173,False
TRAPPC5,TRAPPC5 (126003),0.04323243024952751,0.841025637453291,24,-1.0652532807910042,-0.413050663311801,0.07519076515953431,False
TRAPPC8,TRAPPC8 (22878),0.13392535651759868,0.5326976080459638,24,-1.8952289489408576,-0.7212201352242783,0.2735192533086022,False
TRIAP1,TRIAP1 (51499),-0.07150920450760535,0.7398544640851035,24,-1.9079366087615373,-0.0805623309767755,0.13085370143238279,False
TRIM28,TRIM28 (10155),0.029978292710557256,0.8894076623605762,24,-1.04044127252286,0.1447343001297473,0.050899133368552354,False
TRIM37,TRIM37 (4591),-0.06985431860645819,0.7456786299630317,24,-1.67415698283873,-0.3884575387994641,0.12744830296288248,False
TRMT112,TRMT112 (51504),0.2664855901433223,0.20812928334324135,24,-2.204844265936872,-0.5962299446260086,0.6816668111883234,False
TRNT1,TRNT1 (51095),0.35729977504046806,0.08651614564827127,24,-2.102766138908885,-0.2844250588789423,1.0629028369094804,False
TRPM7,TRPM7 (54822),-0.1426092983261856,0.5062074181612214,24,-1.3632598204850486,-0.1804607906139335,0.29567149481016597,False
TRRAP,TRRAP (8295),0.035761765488721835,0.8682386828277213,24,-1.8333773841942171,-0.7627812014562736,0.061360868849338,False
TSC2,TSC2 (7249),0.1329084725665909,0.5358416479088918,24,-1.2080762066801962,1.0330384182998644,0.2709635341879089,False
TSEN54,TSEN54 (283989),-0.11732982395008967,0.5850635399291052,24,-1.2330898513160655,0.0097532018290199,0.23279696546982276,False
TSG101,TSG101 (7251),-0.5642182044535378,0.004080330967896981,24,-2.4112506870354284,-0.6459007978345368,2.389304608551861,False
TSPAN31,TSPAN31 (6302),-0.04768833924059092,0.8248760031258725,24,-1.2029357121752158,0.0198597796290446,0.08361133048705247,False
TSR1,TSR1 (55720),0.43638872715207716,0.03301236795875783,24,-1.9591884429787452,-0.639613461429805,1.4813233228512077,True
TSR2,TSR2 (90121),0.5327241561269116,0.007359637066043183,24,-2.437778259753437,-0.968560184922449,2.133143601980589,True
TTC1,TTC1 (7265),0.04944566580412756,0.8185254245200354,24,-1.4729045542440176,-0.5414228548163014,0.08696782626148504,False
TTC27,TTC27 (55622),-0.01825304517764803,0.932536151961114,24,-2.027644380209276,-0.982922915620406,0.030334322744065657,False
TTC4,TTC4 (7268),0.42869610638068634,0.03659980249174173,24,-1.1075556687771442,-0.0552549403710022,1.4365212582388718,True
TTI1,TTI1 (9675),0.18492048074615136,0.3870080151931556,24,-1.4197980772222103,-0.1680341368583231,0.4122800403606437,False
TTI2,TTI2 (80185),-0.08942223849155205,0.6777571118435334,24,-1.229193241283442,-0.1652956959648179,0.1689259165830389,False
TTK,TTK (7272),0.24974385285724104,0.23921918601956726,24,-1.3102768992880929,-0.223324077326406,0.6212039917058713,False
TUBA1B,TUBA1B (10376),-0.3460200186092084,0.09766683468348385,24,-3.018093997026721,-0.7443771261666705,1.0102528872456165,False
TUBA1C,TUBA1C (84790),0.04390168516122445,0.8423416465441892,23,-2.037994465260108,-0.5219019402668453,0.07451172665358329,False
TUBB,TUBB (203068),-0.20596435412844338,0.3342663269459279,24,-3.610644427464445,-0.1531135859987105,0.4759073708143687,False
TUBB4B,TUBB4B (10383),0.10817406854673031,0.6148708432844451,24,-1.1657673635083607,-0.0290697525117752,0.21121610038663594,False
TUBD1,TUBD1 (51174),0.2664239314724853,0.20823852239682245,24,-1.198116011799856,0.2002609100300025,0.681438926521867,False
TUBE1,TUBE1 (51175),0.21065549458088545,0.32312773551311297,24,-1.232856740373961,0.1310231120827472,0.4906257629253203,False
TUBG1,TUBG1 (7283),0.0971324885394393,0.651616469069136,24,-1.838209138905568,-0.1305075722738897,0.18600794778976942,False
TUBGCP2,TUBGCP2 (10844),-0.19258767337465235,0.36727050429996694,24,-2.412035921758034,-0.6748098939924081,0.4350139486874652,False
TUBGCP3,TUBGCP3 (10426),-0.0056232163170509275,0.979195515980976,24,-1.895236415712205,-0.7585519829158723,0.0091305839538017,False
TUBGCP4,TUBGCP4 (27229),-0.14918561145458334,0.48658518675039014,24,-2.0510481478394054,-0.9030384538720292,0.3128411165529381,False
TUBGCP5,TUBGCP5 (114791),-0.10433975081903418,0.6275353619973923,24,-1.8918008774811577,-0.6277656467231031,0.20236179640050886,False
TUBGCP6,TUBGCP6 (85378),0.1979284239134137,0.35387372704768194,24,-2.1055298003926985,-0.5154829786361016,0.4511516798653762,False
TUT1,TUT1 (64852),-0.33611859837276586,0.10830532508313241,24,-2.9659272417461224,-1.0840516865912666,0.9653501897517283,False
TWNK,TWNK (56652),0.14472537896775345,0.4998516010428236,24,-1.1895447183898291,0.1098895491215488,0.3011589124924944,False
TXN,TXN (7295),-0.02092533947983906,0.9226862301159368,24,-2.002573081798532,-0.1962904112072033,0.03494596061703175,False
TXNL1,TXNL1 (9352),-0.0265165512963101,0.9021146201170387,24,-1.821485044124741,0.3852814626715275,0.044738278730974725,False
TXNL4A,TXNL4A (10907),-0.17153462014269358,0.4228708250325689,24,-2.878562602369854,-1.3947515457703643,0.37379227693501366,False
TXNL4B,TXNL4B (54957),-0.37115255925761637,0.07416277194770399,24,-1.273122077083812,-0.3374174994202216,1.129814046135755,False
TXNRD1,TXNRD1 (7296),0.11527083491160223,0.5917121100827789,24,-1.4042442825864088,0.0432857902339747,0.22788954228576216,False
TYMS,TYMS (7298),-0.36491481733157427,0.07954772819485276,24,-2.966893460271797,0.0787244157075779,1.0993722188650163,False
U2AF1,U2AF1 (7307),0.17905798973349113,0.4024969157638812,24,-2.633344783991854,-0.7241246908997476,0.3952374431765084,False
U2AF2,U2AF2 (11338),0.0024096435395604826,0.9910841587142674,24,-2.004452929975484,-0.76650187875033,0.0038894654810776035,False
U2SURP,U2SURP (23350),-0.5132670687858133,0.010314886801378145,24,-1.878040553149772,-0.9863521568256004,1.9865355337409107,False
UAP1,UAP1 (6675),-0.368328483029784,0.07656534959234429,24,-1.2885917533337947,-0.0325678026501037,1.1159677301780562,False
UBA1,UBA1 (7317),-0.14979419269722644,0.48478887065236537,24,-2.482258285994997,-1.263223616365265,0.31444735887012226,False
UBA2,UBA2 (10054),0.2088103759134748,0.32748160980659186,24,-1.3704273278662067,-0.6827398871480741,0.4848130834088943,False
UBA3,UBA3 (9039),0.30533828319899425,0.1468058443335899,24,-1.0512715630962086,-0.2826783614768329,0.8332566548333967,False
UBA5,UBA5 (79876),0.012066161621849217,0.9553751945081322,24,-1.2110478580781718,0.065607906890639,0.019826038987448554,False
UBA52,UBA52 (7311),0.36665413830788285,0.0780173797939115,24,-1.870930252989732,-1.2031283784853963,1.1078086395171047,False
UBAP1,UBAP1 (51271),-0.45940515991653286,0.023920011032173855,24,-1.5046412234185216,-0.4906492165342458,1.6212386243821584,False
UBC,UBC (7316),0.024677072101597985,0.9393205491793551,12,-1.2467229728699898,0.2425050912438892,0.02718617665460407,False
UBE2C,UBE2C (11065),0.05273617460190572,0.8066642932436275,24,-2.146496135810716,-0.1210276441082294,0.09330716654837848,False
UBE2D3,UBE2D3 (7323),-0.05676428486251171,0.7922007132249184,24,-1.4239085511049,-0.1705569260104527,0.10116477093260072,False
UBE2G2,UBE2G2 (7327),-0.19329912067257832,0.36546915084648773,24,-1.0591987209009193,0.2352938667344991,0.43714927584037655,False
UBE2I,UBE2I (7329),-0.1831284912607768,0.39170621031142516,24,-2.793547353559304,-1.0422274307122108,0.4070395428697954,False
UBE2L3,UBE2L3 (7332),0.16486185000375836,0.4414010220690287,24,-2.192031195735092,-0.7426275001309341,0.3551666655594444,False
UBE2M,UBE2M (9040),-0.2629246544171961,0.21450152161234923,24,-2.571956381486864,-0.0158778381329516,0.6685696227076812,False
UBE2N,UBE2N (7334),-0.4869287728328079,0.015816912640881062,24,-2.894720099880571,-0.6960572679395056,1.800878284041913,False
UBE2Q1,UBE2Q1 (55585),0.06411626541805855,0.7659760450083721,24,-1.1842321810052845,0.0706341432555319,0.11578481219945247,False
UBE2S,UBE2S (27338),0.18134368795582367,0.39641738675219357,24,-1.3116055771089128,0.1251367625680619,0.40184730573837235,False
UBE4B,UBE4B (10277),0.3039586810066992,0.14873315467093293,24,-1.00680266228758,0.1543844816731721,0.8275922104581359,False
UBIAD1,UBIAD1 (29914),0.28893729996876594,0.1708899311720957,24,-1.4525718845754492,0.0178065739560816,0.7672835251389426,False
UBL5,UBL5 (59286),-0.20796388879920794,0.32949083032555065,24,-3.792784145807453,-1.9059895914800205,0.48215666724425843,False
UBQLN4,UBQLN4 (56893),0.21829587649373478,0.30547489315317494,24,-1.0425362464561725,-0.2867169096563204,0.5150244784266959,False
UBR4,UBR4 (23352),-0.4713501086626225,0.020068501077639894,24,-2.5164734799856854,-0.5903010921163623,1.6974850638862016,False
UBR5,UBR5 (51366),-0.20508621589769394,0.33637662983990047,24,-1.1357081329987269,0.5586263006972986,0.47317418494350577,False
UBTF,UBTF (7343),0.385930317054324,0.06251261148229766,24,-2.229087537253516,-0.7850424116171437,1.20403235794152,False
UFD1,UFD1 (7353),0.02298993359345608,0.9150837256392462,24,-1.9832186816025368,-1.0302194904134532,0.03853916831648601,False
